inst,succ,steps,max_iter,awg fined,mu,sig^2
ruf75-964,455.0,2068.381,3000,16783.381,7.266407226401467,1.1943141240424897
ruf75-792,536.0,2035.341,3000,14563.341,7.363248304094433,0.7288925864434606
ruf75-944,150.0,2698.098,3000,25648.098,7.768005984277736,0.5049322314978842
ruf75-808,715.0,1644.474,3000,9339.474,7.007736150651137,1.1204944694613121
ruf75-721,995.0,447.655,3000,582.655,5.671181560043379,0.8410770174179008
ruf75-523,810.0,1303.886,3000,6433.886,6.723251083645427,1.1196317101947455
ruf75-403,986.0,530.295,3000,908.295,5.807794548155158,0.9139680964165542
ruf75-741,934.0,920.878,3000,2702.878,6.3375778933068485,1.0860751408610543
ruf75-809,464.0,2191.483,3000,16663.483,7.462643583996319,0.6977839295796071
ruf75-828,712.0,1556.391,3000,9332.391,6.94853061543181,1.0708424372669423
ruf75-257,434.0,2172.184,3000,17454.184,7.374810550224504,1.023141942574079
ruf75-347,992.0,399.77,3000,615.77,5.4840123065112865,0.9183512116993465
ruf75-880,806.0,1516.642,3000,6754.642,6.98519704038567,0.8940241952983619
ruf75-925,842.0,985.828,3000,5251.828,6.281275654445528,1.346101392160561
ruf75-396,887.0,1091.722,3000,4142.722,6.536851353386061,1.0886337771275685
ruf75-436,700.0,1629.078,3000,9729.078,7.029836487705841,0.9942862318322941
ruf75-565,794.0,1369.518,3000,6931.518,6.745118575130922,1.2367180368711344
ruf75-895,999.0,352.581,3000,379.581,5.437429245314302,0.8390354209170698
ruf75-297,939.0,765.354,3000,2412.354,6.0807647575958725,1.176894435094032
ruf75-166,779.0,1163.254,3000,7130.254,6.459785373266762,1.4284265597300143
ruf75-940,56.0,2912.398,3000,28400.398,7.947165654485171,0.10641548736410628
ruf75-841,730.0,1647.119,3000,8937.119,7.052669668835324,0.9550979270526092
ruf75-52,545.0,1929.471,3000,14214.471,7.12824993010558,1.4120743009240515
ruf75-977,732.0,1443.221,3000,8679.221,6.810859878099806,1.1812975883305958
ruf75-62,378.0,2314.097,3000,19108.097,7.5216282071363,0.7253622945315068
ruf75-730,375.0,2206.069,3000,19081.069,7.384884411900414,1.0230176545002863
ruf75-226,889.0,994.729,3000,3991.729,6.324193179838733,1.387074047206133
ruf75-463,902.0,1090.109,3000,3736.109,6.497652167660862,1.2174191194790374
ruf75-96,512.0,2128.934,3000,15304.934,7.440347121066765,0.6640233881765705
ruf75-451,1000.0,144.457,3000,144.457,4.717956827559832,0.4712085291526194
ruf75-355,996.0,409.102,3000,517.102,5.583103285400802,0.8550596808404625
ruf75-604,594.0,1881.859,3000,12843.859,7.241214007232969,0.8253599826176011
ruf75-538,995.0,545.725,3000,680.725,5.90342588674637,0.8483054429209922
ruf75-815,603.0,1800.154,3000,12519.154,7.13588307415675,1.023533926435963
ruf75-580,986.0,713.929,3000,1091.929,6.177846689461447,0.8789678701704141
ruf75-499,967.0,670.287,3000,1561.287,5.9866255247211075,1.073114778149729
ruf75-136,789.0,1574.056,3000,7271.056,7.039359118042063,0.881722559493537
ruf75-971,945.0,800.227,3000,2285.227,6.121059067739228,1.2456525418391482
ruf75-748,757.0,1468.099,3000,8029.099,6.864519280366677,1.1337863055550836
ruf75-205,630.0,1776.59,3000,11766.59,7.082586233532889,1.1641572506928624
ruf75-877,990.0,588.516,3000,858.516,5.96150328351237,0.8820034662418921
ruf75-616,920.0,942.374,3000,3102.374,6.347762292546271,1.1174610992483962
ruf75-170,973.0,674.844,3000,1403.844,6.00546048080403,1.0738267182661012
ruf75-496,702.0,1772.883,3000,9818.883,7.199976099895595,0.7602147538780406
ruf75-666,884.0,1193.186,3000,4325.186,6.625380642417608,1.1702978021923955
ruf75-659,722.0,1409.277,3000,8915.277,6.73751200070821,1.3340863124544062
ruf75-518,678.0,1812.546,3000,10506.546,7.17763434792078,0.9556306877065243
ruf75-392,282.0,2509.236,3000,21895.236,7.674395899114485,0.5022491237275891
ruf75-856,968.0,528.633,3000,1392.633,5.629697766433649,1.2237692581587167
ruf75-302,762.0,1547.857,3000,7973.857,6.984004706867532,0.9485194060230365
ruf75-111,1000.0,203.84,3000,203.84,5.004732167893959,0.5682372917639901
ruf75-795,91.0,2838.355,3000,27381.355,7.897783415786099,0.1815397184187514
ruf75-660,921.0,1086.99,3000,3219.99,6.623494323974556,0.8650652945202759
ruf75-277,876.0,1071.806,3000,4419.806,6.532787665876875,1.0233561564432367
ruf75-990,689.0,1818.399,3000,10215.399,7.234189107881111,0.7463153478236365
ruf75-338,994.0,418.065,3000,580.065,5.533004973929754,0.9621305452152649
ruf75-197,699.0,1596.493,3000,9723.493,6.953797708420876,1.1835802087596188
ruf75-641,592.0,1992.76,3000,13008.76,7.3442026922807075,0.7297630854842836
ruf75-422,450.0,2060.135,3000,16910.135,7.277964861556176,1.097159454808779
ruf75-202,433.0,2305.433,3000,17614.433,7.524583823801135,0.7334639649449495
ruf75-514,925.0,948.717,3000,2973.717,6.31396435255969,1.2530202348672348
ruf75-779,589.0,1870.193,3000,12967.193,7.168620934980637,1.0955293421954022
ruf75-786,651.0,1756.39,3000,11179.39,7.139612543537461,0.9304301988703546
ruf75-857,438.0,2187.031,3000,17361.031,7.456333539102307,0.7008971002097091
ruf75-263,738.0,1539.618,3000,8613.618,6.964366723260851,0.9787640723327138
ruf75-811,960.0,573.388,3000,1653.388,5.838079769542261,0.9991665593386946
ruf75-870,845.0,1232.804,3000,5417.804,6.627880637645678,1.2273075499593948
ruf75-623,883.0,1003.462,3000,4162.462,6.410618704829377,1.136098125310537
ruf75-678,533.0,2030.742,3000,14639.742,7.3364866853232575,0.838288717329429
ruf75-254,837.0,1348.177,3000,5749.177,6.831552034411697,0.9238387137969725
ruf75-16,865.0,1095.426,3000,4740.426,6.489378778932175,1.199774855852566
ruf75-142,390.0,2251.1,3000,18721.1,7.462922875446974,0.8239955995442548
ruf75-374,585.0,1992.539,3000,13197.539,7.330422945142122,0.7862328039466493
ruf75-250,383.0,2340.058,3000,18999.058,7.555000380627655,0.6551576224897464
ruf75-50,649.0,1547.12,3000,11024.12,6.782747153876474,1.54063692159526
ruf75-93,809.0,1457.699,3000,6614.699,6.95951454637261,0.8196889950014663
ruf75-918,902.0,1072.802,3000,3718.802,6.535289133167035,1.048708834652432
ruf75-787,635.0,1859.188,3000,11714.188,7.214282436204773,0.8978310065624228
ruf75-936,489.0,2079.586,3000,15876.586,7.380870133243629,0.7555148957016259
ruf75-337,550.0,1817.85,3000,13967.85,7.0595821345680285,1.3290119551037272
ruf75-495,408.0,2233.256,3000,18217.256,7.4444496757393175,0.8641520719007845
ruf75-651,990.0,519.079,3000,789.079,5.77853124245164,0.9575167074780027
ruf75-988,926.0,1057.259,3000,3055.259,6.528797313681914,1.072100822006195
ruf75-843,141.0,2724.583,3000,25917.583,7.80087177951617,0.3928325815465801
ruf75-222,403.0,2173.846,3000,18292.846,7.361825370921491,1.0702288452593003
ruf75-946,920.0,897.154,3000,3057.154,6.345655191348526,0.961307232391174
ruf75-402,920.0,925.681,3000,3085.681,6.280820280398017,1.270771987262691
ruf75-749,970.0,729.156,3000,1539.156,6.163052980424327,0.9354705991055021
ruf75-708,230.0,2598.76,3000,23388.76,7.7285104119832635,0.4652719243823996
ruf75-298,84.0,2838.432,3000,27570.432,7.884016095622322,0.2556327305199809
ruf75-650,400.0,2329.387,3000,18529.387,7.5606113076032395,0.6153789903888479
ruf75-421,988.0,702.845,3000,1026.845,6.107157994548419,0.9931050545692957
ruf75-349,560.0,1931.201,3000,13811.201,7.237552108463167,0.9743108635615706
ruf75-881,810.0,1210.791,3000,6340.791,6.560094886740897,1.3552039805443215
ruf75-829,273.0,2559.911,3000,22188.911,7.706901646258879,0.4829625574349812
ruf75-950,325.0,2425.366,3000,20650.366,7.623754734534918,0.528220873292067
ruf75-982,662.0,1721.137,3000,10847.137,7.066681271161905,1.0855448051471488
ruf75-853,772.0,1473.403,3000,7629.403,6.863097294914409,1.1507435436062083
ruf75-897,452.0,2147.887,3000,16943.887,7.40669048652587,0.8071851373842592
ruf75-531,951.0,813.658,3000,2136.658,6.210284832641553,1.1075117467657487
ruf75-224,387.0,2304.214,3000,18855.214,7.5236400761671804,0.6886442689206581
ruf75-274,542.0,2029.561,3000,14395.561,7.343659086408298,0.8043002201836684
ruf75-683,843.0,1058.263,3000,5297.263,6.339745112746062,1.4814965761907983
ruf75-220,409.0,2395.343,3000,18352.343,7.6363263294972725,0.43689658322376324
ruf75-812,808.0,1231.106,3000,6415.106,6.633925364003836,1.1655358985798938
ruf75-575,996.0,402.961,3000,510.961,5.54210004316852,0.9068053382432011
ruf75-432,696.0,1609.727,3000,9817.727,6.9726596508439,1.1108135620834518
ruf75-159,223.0,2596.957,3000,23575.957,7.723935709132405,0.4863511932791677
ruf75-849,893.0,1204.541,3000,4093.541,6.714309129563625,0.9466004444171671
ruf75-796,894.0,1034.407,3000,3896.407,6.402469836993973,1.285181967534256
ruf75-461,206.0,2632.291,3000,24070.291,7.746033248703239,0.45585088593094425
ruf75-131,866.0,1143.51,3000,4761.51,6.539784055807485,1.228772005339683
ruf75-370,913.0,1032.547,3000,3381.547,6.53129074978292,0.9483052407997156
ruf75-757,911.0,1137.739,3000,3540.739,6.607385379292949,1.0812489116216344
ruf75-206,181.0,2680.685,3000,24793.685,7.781408922754512,0.399176268083488
ruf75-291,651.0,1768.524,3000,11191.524,7.098520494320265,1.0980898029292039
ruf75-284,827.0,1370.218,3000,6041.218,6.801581814469888,1.0821659586202688
ruf75-909,111.0,2755.165,3000,26758.165,7.806266966137473,0.4407567416769608
ruf75-235,957.0,748.213,3000,1909.213,6.098798763099857,1.0732100794090176
ruf75-993,842.0,1078.433,3000,5344.433,6.396776071882421,1.3686044556476094
ruf75-864,552.0,2028.888,3000,14124.888,7.361696751627702,0.745687332736266
ruf75-846,967.0,682.286,3000,1573.286,6.006571134247197,1.1087545354020456
ruf75-858,562.0,1874.315,3000,13700.315,7.157273608915993,1.11034300823721
ruf75-519,325.0,2476.096,3000,20701.096,7.672462731503918,0.44737373280780723
ruf75-334,258.0,2590.052,3000,22624.052,7.726328525976208,0.4700585505015345
ruf75-447,999.0,431.505,3000,458.505,5.685834670810807,0.760245707324838
ruf75-472,525.0,1877.185,3000,14702.185,7.129795590653761,1.195018680617762
ruf75-213,750.0,1366.066,3000,8116.066,6.6946297225172176,1.3714629272240362
ruf75-373,162.0,2657.937,3000,25283.937,7.731972597333417,0.5677141275742791
ruf75-470,840.0,1145.391,3000,5465.391,6.548737235100216,1.1748003626655668
ruf75-535,991.0,430.271,3000,673.271,5.550677302846897,0.959535672953024
ruf75-480,763.0,1516.122,3000,7915.122,6.928940413517842,1.0714167370396976
ruf75-869,514.0,2124.376,3000,15246.376,7.422812681490371,0.7127479986497645
ruf75-963,140.0,2769.794,3000,25989.794,7.855101730154614,0.24821547235398325
ruf75-805,339.0,2452.24,3000,20299.24,7.646985195830063,0.5132960423416493
ruf75-227,508.0,2109.405,3000,15393.405,7.428750760158558,0.6421050222665061
ruf75-458,801.0,1572.591,3000,6945.591,7.051641765623759,0.8024705685639566
ruf75-357,934.0,854.195,3000,2636.195,6.1709584167377844,1.282189391104856
ruf75-107,467.0,2179.804,3000,16570.804,7.425876390081902,0.8329154388507917
ruf75-356,999.0,349.569,3000,376.569,5.442368012648511,0.8064904001488661
ruf75-195,758.0,1487.215,3000,8021.215,6.890724758851448,1.0841657473197828
ruf75-405,984.0,505.386,3000,937.386,5.728208674045853,0.9760294945115341
ruf75-885,947.0,819.982,3000,2250.982,6.254546506387512,1.0133618851405446
ruf75-41,796.0,1501.156,3000,7009.156,6.913141169179123,1.1232520726558373
ruf75-636,331.0,2342.474,3000,20405.474,7.514767077488387,0.7944408424265724
ruf75-348,713.0,1479.669,3000,9228.669,6.767568217174093,1.417178929177731
ruf75-123,919.0,961.039,3000,3148.039,6.365138456933171,1.1323970265533756
ruf75-890,371.0,2262.478,3000,19245.478,7.482603069196874,0.747911698736377
ruf75-894,965.0,812.372,3000,1757.372,6.241895367583789,1.046611031761704
ruf75-778,898.0,1067.564,3000,3821.564,6.522754685938837,1.0773365514572983
ruf75-293,324.0,2468.402,3000,20720.402,7.654143467697812,0.5096999011485429
ruf75-240,839.0,1213.301,3000,5560.301,6.581724238864029,1.3202152595973078
ruf75-138,707.0,1421.154,3000,9332.154,6.726530025977719,1.3558107692105545
ruf75-267,935.0,1073.469,3000,2828.469,6.5723221367235825,1.0001143049540553
ruf75-539,934.0,806.111,3000,2588.111,6.102805815865739,1.2958286085420425
ruf75-962,598.0,1827.871,3000,12681.871,7.121499157251748,1.1365250399013123
ruf75-939,540.0,1934.628,3000,14354.628,7.216894074556632,1.0329542477507965
ruf75-744,515.0,2096.347,3000,15191.347,7.3707316460917935,0.8719471788851422
ruf75-453,682.0,1654.426,3000,10240.426,7.030714838841043,1.02503543685767
ruf75-583,988.0,676.59,3000,1000.59,6.1065453057156445,0.8928206056230008
ruf75-800,956.0,1011.85,3000,2199.85,6.555097043451341,0.8622360032608959
ruf75-286,208.0,2633.935,3000,24017.935,7.753820101391777,0.419067094619036
ruf75-701,900.0,1065.048,3000,3765.048,6.523134938820017,1.04481153634038
ruf75-383,982.0,686.647,3000,1172.647,6.118298880356319,0.891250995592567
ruf75-561,363.0,2408.761,3000,19607.761,7.6157678155038155,0.5439571967789918
ruf75-777,696.0,1679.652,3000,9887.652,7.075360992801085,0.9509320391651899
ruf75-117,829.0,1329.009,3000,5946.009,6.74433647591734,1.1651985319665088
ruf75-578,691.0,1572.441,3000,9915.441,6.912402502226925,1.2204540950677345
ruf75-168,941.0,951.155,3000,2544.155,6.479945581713445,0.8529039826031474
ruf75-695,764.0,1620.413,3000,7992.413,7.060961646953146,0.8856356048757057
ruf75-244,718.0,1765.529,3000,9379.529,7.180062205677104,0.8328409698442338
ruf75-716,959.0,867.896,3000,1974.896,6.313600650603556,1.0439077730632402
ruf75-976,602.0,1761.372,3000,12507.372,7.080724546451223,1.123420639332541
ruf75-884,938.0,942.312,3000,2616.312,6.364757060138663,1.1303903457013345
ruf75-871,810.0,1344.97,3000,6474.97,6.742073612689252,1.1815531792682192
ruf75-775,996.0,403.626,3000,511.626,5.55642899943931,0.8549873059625951
ruf75-176,656.0,1886.737,3000,11174.737,7.286858670537179,0.7165402777231561
ruf75-793,407.0,2146.165,3000,18157.165,7.360880062401207,0.9744446606046763
ruf75-912,995.0,462.371,3000,597.371,5.746850483260704,0.776346668817085
ruf75-973,860.0,1205.261,3000,4985.261,6.637092941833942,1.1326657212228755
ruf75-345,975.0,650.01,3000,1325.01,5.971909086487507,1.0490843955623028
ruf75-178,230.0,2557.16,3000,23347.16,7.695382206384101,0.4983413790719202
ruf75-333,685.0,1712.522,3000,10217.522,7.104186589338329,0.9426483414990746
ruf75-595,890.0,893.683,3000,3863.683,6.1729482116966725,1.3585995500653978
ruf75-12,659.0,1686.504,3000,10893.504,7.06257933493524,1.000946765012587
ruf75-533,656.0,1664.559,3000,10952.559,6.96263750172102,1.3043039642046108
ruf75-292,409.0,2220.726,3000,18177.726,7.423166380749538,0.920593994449087
ruf75-836,371.0,2246.866,3000,19229.866,7.4537219991385495,0.8512431608853257
